domain,aws_networks_size,aws_network_labels,domain_alexa_rank
stablemanagement.com,1926,['EC2 (us-east-1)'],322731.0
climbing.com,1926,['EC2 (us-east-1)'],112428.0
stackoverflow.com,1926,"['EC2 (us-west-2)', 'EC2 (us-east-1)']",64.0
wlw.de,1926,"['EC2 (ap-southeast-2)', 'EC2 (us-east-1)']",105082.0
passagemaker.com,1926,['EC2 (us-east-1)'],317601.0
varonis.com,1926,['EC2 (us-east-1)'],261103.0
stackexchange.com,1926,"['EC2 (us-west-2)', 'EC2 (us-east-1)']",127.0
hortmag.com,1926,['EC2 (us-east-1)'],426605.0
dressagetoday.com,1926,['EC2 (us-east-1)'],304829.0
scriptmag.com,1926,['EC2 (us-east-1)'],115207.0
safeguardproperties.com,1926,['EC2 (us-east-1)'],181215.0
backpacker.com,1926,['EC2 (us-east-1)'],42076.0
solutionreach.com,1926,['EC2 (us-east-1)'],428691.0
lena.org,1926,['EC2 (us-east-1)'],187190.0
practicalhorsemanmag.com,1926,['EC2 (us-east-1)'],318648.0
wlw.at,1926,"['EC2 (ap-southeast-2)', 'EC2 (us-east-1)']",618050.0
betternutrition.com,1926,['EC2 (us-east-1)'],625008.0
darrenhardy.com,1925,"['EC2 (us-west-2)', 'EC2 (us-east-1)']",30755.0
counterpath.com,1925,"['EC2 (ca-central-1)', 'EC2 (us-east-1)']",218720.0
accuratebackground.com,1925,"['EC2 (us-west-2)', 'EC2 (us-east-1)']",272402.0
cure.org,1925,['EC2 (us-east-1)'],197097.0
secureworldexpo.com,1925,['EC2 (us-east-1)'],792427.0
workflowmax.com,1925,['EC2 (us-east-1)'],71560.0
esmo.org,1925,['EC2 (us-east-1)'],374300.0
tickmill.co.uk,1925,"['EC2 (eu-central-1)', 'EC2 (us-east-1)']",362629.0
crowley.com,1925,['EC2 (us-east-1)'],183039.0
trxtraining.com,1925,['EC2 (us-east-1)'],688645.0
apmortgage.com,1925,['EC2 (us-east-1)'],239394.0
skf.com,1925,"['EC2 (eu-west-1)', 'EC2 (us-east-1)']",26011.0
recordedfuture.com,1925,['EC2 (us-east-1)'],183398.0
tenantbase.com,1925,['EC2 (us-east-1)'],247059.0
crownandcaliber.com,1925,"['EC2 (eu-west-1)', 'EC2 (us-east-1)']",47448.0
lawpay.com,1925,['EC2 (us-east-1)'],78410.0
travelpulse.com,1925,['EC2 (us-east-1)'],86832.0
gymlib.com,1925,['EC2 (us-east-1)'],208718.0
empireflippers.com,1925,['EC2 (us-east-1)'],97829.0
avidxchange.com,1925,"['EC2 (us-west-2)', 'EC2 (us-east-1)']",344258.0
carloans.com.au,1925,"['EC2 (ap-southeast-2)', 'EC2 (us-east-1)']",350268.0
babylonstoren.com,1925,['EC2 (us-east-1)'],388355.0
business-factory.com,1925,['EC2 (us-east-1)'],252174.0
sevone.com,1925,"['EC2 (us-west-2)', 'EC2 (us-east-1)']",514698.0
clearcompany.com,1925,['EC2 (us-east-1)'],84732.0
roberts.edu,1925,['EC2 (us-east-1)'],120190.0
goreact.com,1925,['EC2 (us-east-1)'],308239.0
onshift.com,1925,['EC2 (us-east-1)'],198285.0
wistia.com,1925,['EC2 (us-east-1)'],10794.0
unitec.mx,1925,['EC2 (us-east-1)'],77515.0
sendbird.com,1925,['EC2 (us-east-1)'],724405.0
redwerk.com,1924,['EC2 (us-east-1)'],216793.0
deskpro.com,1924,['EC2 (us-east-1)'],646254.0
epectec.com,1924,['EC2 (us-east-1)'],579578.0
johnmaxwell.com,1924,['EC2 (us-east-1)'],566420.0
thesaleswhisperer.com,1924,['EC2 (us-east-1)'],324754.0
neon.com.br,1924,['EC2 (us-east-1)'],69088.0
hubspotemail.net,1924,['EC2 (us-east-1)'],15393.0
wtfast.com,1924,['EC2 (us-east-1)'],18491.0
pet.co.nz,1924,['EC2 (us-east-1)'],474945.0
diversityinc.com,1924,['EC2 (us-east-1)'],8947.0
indsci.com,1924,['EC2 (us-east-1)'],205415.0
barbri.com,1924,['EC2 (us-east-1)'],41134.0
cloud-iq.com,1924,['EC2 (us-east-1)'],291537.0
covalentcareers.com,1924,['EC2 (us-east-1)'],303184.0
westhive.com,1924,['EC2 (us-east-1)'],327506.0
ihi.org,1924,['EC2 (us-east-1)'],172614.0
magarderie.com,1924,['EC2 (us-east-1)'],346679.0
careerpark.jp,1924,['EC2 (us-east-1)'],48206.0
milkbooks.com,1924,['EC2 (us-east-1)'],602740.0
schindler.com,1924,['EC2 (us-east-1)'],128616.0
life.club,1924,['EC2 (us-east-1)'],203838.0
technologynetworks.com,1924,['EC2 (us-east-1)'],140050.0
se2.com,1924,['EC2 (us-east-1)'],511682.0
pebblepad.co.uk,1924,['EC2 (us-east-1)'],438180.0
workable.com,1924,['EC2 (us-east-1)'],8206.0
anixter.com,1924,['EC2 (us-east-1)'],115042.0
roofstock.com,1924,['EC2 (us-east-1)'],129623.0
tauedu.org,1924,['EC2 (us-east-1)'],339955.0
kaytee.com,1924,['EC2 (us-east-1)'],547875.0
simpletire.com,1924,['EC2 (us-east-1)'],131670.0
masterworks.io,1924,['EC2 (us-east-1)'],121962.0
quartzy.com,1924,['EC2 (us-east-1)'],131619.0
trustgrid.io,1924,['EC2 (us-east-1)'],325754.0
nursingworld.org,1924,['EC2 (us-east-1)'],77568.0
signal88.com,1924,['EC2 (us-east-1)'],321759.0
smartly.io,1924,['EC2 (us-east-1)'],108947.0
getambassador.com,1924,['EC2 (us-east-1)'],164389.0
coventured.com,1924,['EC2 (us-east-1)'],353518.0
mnlottery.com,1924,['EC2 (us-east-1)'],84306.0
adespresso.com,1924,['EC2 (us-east-1)'],29908.0
thestudio.com,1924,['EC2 (us-east-1)'],141728.0
freetofocus.com,1924,['EC2 (us-east-1)'],813817.0
housingwire.com,1924,['EC2 (us-east-1)'],123254.0
scientology.net,1924,['EC2 (us-east-1)'],82077.0
myyosemitepark.com,1924,['EC2 (us-east-1)'],315702.0
ecs.co.uk,1924,['EC2 (us-east-1)'],594168.0
weddingsonline.ie,1924,['EC2 (us-east-1)'],818368.0
northwest.bank,1924,['EC2 (us-east-1)'],561973.0
lendio.com,1924,['EC2 (us-east-1)'],70532.0
rapidsos.com,1924,['EC2 (us-east-1)'],245660.0
startups.com,1924,['EC2 (us-east-1)'],104769.0
georgiaboot.com,1924,['EC2 (us-east-1)'],215029.0
muz.li,1924,['EC2 (us-east-1)'],11232.0
marketron.com,1924,['EC2 (us-east-1)'],437698.0
joomag.com,1924,['EC2 (us-east-1)'],79269.0
paytrail.com,1924,['EC2 (us-east-1)'],43365.0
theknotpro.com,1924,['EC2 (us-east-1)'],84328.0
greenbook.org,1924,['EC2 (us-east-1)'],596973.0
puls.com,1924,['EC2 (us-east-1)'],178264.0
accuquilt.com,1924,['EC2 (us-east-1)'],297348.0
clutch.co,1924,['EC2 (us-east-1)'],32763.0
onnit.com,1924,['EC2 (us-east-1)'],87905.0
mossberg.com,1924,['EC2 (us-east-1)'],126956.0
mygrandcanyonpark.com,1924,['EC2 (us-east-1)'],315478.0
rumbleon.com,1924,['EC2 (us-east-1)'],294751.0
talentlyft.com,1924,['EC2 (us-east-1)'],139846.0
tuenti.com,1924,['EC2 (us-east-1)'],355713.0
marinemax.com,1924,['EC2 (us-east-1)'],687798.0
tryfleet.com,1924,['EC2 (us-east-1)'],247599.0
softphone.com,1924,['EC2 (us-east-1)'],331324.0
managebac.com,1924,['EC2 (us-east-1)'],31792.0
littelfuse.com,1924,['EC2 (us-east-1)'],111977.0
arborbridge.com,1924,['EC2 (us-east-1)'],213647.0
flickelectric.co.nz,1924,['EC2 (us-east-1)'],416489.0
toptal.com,1924,['EC2 (us-east-1)'],8436.0
zello.com,1924,['EC2 (us-east-1)'],151885.0
realscout.com,1924,['EC2 (us-east-1)'],181179.0
velux.com,1924,['EC2 (us-east-1)'],79167.0
iss.edu,1924,['EC2 (us-east-1)'],901155.0
icorps.com,1924,['EC2 (us-east-1)'],598372.0
gliffy.com,1924,['EC2 (us-east-1)'],148630.0
esendex.com,1924,['EC2 (us-east-1)'],489075.0
australianethical.com.au,1924,['EC2 (us-east-1)'],435833.0
oilandgasjobsearch.com,1924,['EC2 (us-east-1)'],32791.0
hubspotfree.net,1924,['EC2 (us-east-1)'],528752.0
analyticalcannabis.com,1924,['EC2 (us-east-1)'],250955.0
centerwatch.com,1924,['EC2 (us-east-1)'],281475.0
tuenti.es,1924,['EC2 (us-east-1)'],88294.0
plooto.com,1924,['EC2 (us-east-1)'],428035.0
frontapp.com,1924,['EC2 (us-east-1)'],21981.0
clinicaloptions.com,1924,['EC2 (us-east-1)'],696884.0
backstage.com,1924,['EC2 (us-east-1)'],15174.0
ssctech.com,1924,['EC2 (us-east-1)'],434689.0
teksavvy.com,1924,['EC2 (us-east-1)'],66816.0
iqms.com,1924,['EC2 (us-east-1)'],799283.0
vaco.com,1924,['EC2 (us-east-1)'],973678.0
ashlink.com,1924,['EC2 (us-east-1)'],167317.0
govisibly.com,1924,['EC2 (us-east-1)'],308292.0
ns1.com,1924,['EC2 (us-east-1)'],145608.0
hellwegeranzeiger.de,1924,['EC2 (us-east-1)'],179714.0
spectrumchemical.com,1924,['EC2 (us-east-1)'],703932.0
lusha.co,1924,['EC2 (us-east-1)'],177956.0
draeger.com,1924,['EC2 (us-east-1)'],138627.0
lehighoutfitters.com,1924,['EC2 (us-east-1)'],243514.0
apptopia.com,1924,['EC2 (us-east-1)'],79708.0
leafly.com,1924,['EC2 (us-east-1)'],6140.0
vegetariantimes.com,1924,['EC2 (us-east-1)'],74479.0
waveapps.com,1924,['EC2 (us-east-1)'],4391.0
pulseelectronics.com,1924,['EC2 (us-east-1)'],419280.0
mycoloradoparks.com,1924,['EC2 (us-east-1)'],199488.0
risk.net,1924,['EC2 (us-east-1)'],471217.0
fotoware.com,1924,['EC2 (us-east-1)'],157959.0
cactusglobal.com,1924,['EC2 (us-east-1)'],79563.0
vfis.com,1924,['EC2 (us-east-1)'],470587.0
invstor.com,1924,['EC2 (us-east-1)'],242924.0
bannerflow.com,1924,['EC2 (us-east-1)'],393057.0
physicianleaders.org,1924,['EC2 (us-east-1)'],556175.0
virtualtravelevents.com,1924,['EC2 (us-east-1)'],326863.0
pitchero.com,1924,['EC2 (us-east-1)'],154629.0
artistworks.com,1924,['EC2 (us-east-1)'],391386.0
globalindianschool.org,1924,['EC2 (us-east-1)'],411747.0
boldcommerce.com,1924,['EC2 (us-east-1)'],87321.0
barcainnovationhub.com,1924,['EC2 (us-east-1)'],133081.0
enginess.io,1924,['EC2 (us-east-1)'],528368.0
minitab.com,1924,['EC2 (us-east-1)'],19548.0
qmatic.com,1924,['EC2 (us-east-1)'],373585.0
basised.com,1924,['EC2 (us-east-1)'],299640.0
sartorius.com,1924,['EC2 (us-east-1)'],565879.0
launchrock.com,1924,['EC2 (us-east-1)'],160578.0
myolympicpark.com,1924,['EC2 (us-east-1)'],315568.0
eosfitness.com,1924,['EC2 (us-east-1)'],186780.0
globalcyberalliance.org,1924,['EC2 (us-east-1)'],186921.0
zirtual.com,1924,['EC2 (us-east-1)'],472291.0
avodermnatural.com,1924,['EC2 (us-east-1)'],424880.0
theinstitutes.org,1924,['EC2 (us-east-1)'],473468.0
efilecabinet.com,1924,['EC2 (us-east-1)'],305360.0
djcity.com,1924,['EC2 (us-east-1)'],54186.0
xumo.com,1924,['EC2 (us-east-1)'],218081.0
eposters.net,1924,['EC2 (us-east-1)'],788673.0
bluebirdbotanicals.com,1924,['EC2 (us-east-1)'],234202.0
beroomers.com,1924,['EC2 (us-east-1)'],704538.0
fmexpressions.com,1924,['EC2 (us-east-1)'],710050.0
examfx.com,1924,['EC2 (us-east-1)'],67078.0
tapcart.co,1924,['EC2 (us-east-1)'],323680.0
aqueon.com,1924,['EC2 (us-east-1)'],239425.0
fundable.com,1924,['EC2 (us-east-1)'],142928.0
synacor.com,1924,['EC2 (us-east-1)'],113943.0
oceanoptics.com,1924,['EC2 (us-east-1)'],262288.0
amdro.com,1924,['EC2 (us-east-1)'],196621.0
wholelifechallenge.com,1924,['EC2 (us-east-1)'],614310.0
99app.com,1924,['EC2 (us-east-1)'],364214.0
carto.com,1924,['EC2 (us-east-1)'],131020.0
lola.com,1924,['EC2 (us-east-1)'],737865.0
clarity.fm,1924,['EC2 (us-east-1)'],90744.0
pipl.com,1924,['EC2 (us-east-1)'],47712.0
dufrei.com,1924,['EC2 (us-east-1)'],261558.0
pucpr.br,1924,['EC2 (us-east-1)'],369887.0
agv.com,1924,['EC2 (us-east-1)'],587768.0
theburnin.com,1924,['EC2 (us-east-1)'],338941.0
myutahparks.com,1924,['EC2 (us-east-1)'],315690.0
sendle.com,1924,['EC2 (us-east-1)'],70330.0
avadolearning.com,1924,['EC2 (us-east-1)'],260869.0
grandamericanadventures.com,1924,['EC2 (us-east-1)'],284770.0
tecmilenio.mx,1924,['EC2 (us-east-1)'],85366.0
sourcesecurity.com,1924,['EC2 (us-east-1)'],724669.0
griffithfoundation.org,1924,['EC2 (us-east-1)'],901015.0
etergo.com,1924,['EC2 (us-east-1)'],133166.0
convercent.com,1924,['EC2 (us-east-1)'],846572.0
marianuniversity.edu,1797,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",198013.0
ananda.co.th,1742,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",565176.0
pruksa.com,1742,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",185411.0
truemoney.com,1742,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)']",80943.0
schibsted.com,1611,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)']",46032.0
schibsted.no,1606,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)']",33886.0
ngaitahu.iwi.nz,1601,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)', 'EC2 (ap-southeast-2)']",582517.0
mf-realty.jp,1587,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (ap-northeast-1)', 'EC2 (eu-west-1)']",94404.0
techbrain.com.au,1586,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",743427.0
jitco.or.jp,1585,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (ap-northeast-1)', 'EC2 (eu-west-1)']",946645.0
reiq.com,1585,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)', 'EC2 (ap-southeast-2)']",438444.0
quotewizard.com,1582,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",163330.0
glaciersouthernlakes.co.nz,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",582298.0
celtictuning.co.uk,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",220177.0
franzjosefglacier.com,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",436858.0
endemolshineuk.com,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",275182.0
dirk.nl,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",343952.0
darkskyproject.co.nz,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",526352.0
knog.com.au,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",329844.0
museoreinasofia.es,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",379316.0
agrodome.co.nz,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",433567.0
ngaitahutourism.co.nz,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",434422.0
explorerbus.co.nz,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",181913.0
globalwitness.org,1581,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)']",278104.0
booking.com,1555,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",58.0
myiclubonline.com,1553,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (ca-central-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (ap-southeast-2)', 'EC2 (eu-west-1)']",64946.0
directtalk.com.br,1545,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",366273.0
shopfactory.com,1542,"['AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",608972.0
hotwire.com,1542,"['AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",3534.0
op.ac.nz,1542,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)', 'EC2 (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (ap-southeast-2)']",641233.0
wustl.edu,1541,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)', 'EC2 (us-east-1)', 'EC2 (eu-west-1)']",11832.0
hotels.com,1541,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",561.0
cybereason.com,1540,['EC2 (us-east-1)'],303598.0
nikon.com,1540,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (ap-northeast-1)', 'EC2 (us-east-1)']",79564.0
nps.org.au,1540,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (ap-southeast-2)', 'EC2 (us-east-1)']",80538.0
wotif.com,1538,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",28904.0
ean.com,1538,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",395363.0
carrentals.com,1538,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",64763.0
expediapartnercentral.com,1538,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",5383.0
chick-fil-a.com,1537,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",39050.0
spotlight.com,1536,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",251151.0
esciencelabs.com,1536,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",305842.0
bard.org,1536,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",212817.0
boral.com.au,1536,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",143186.0
woodbury.edu,1536,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)', 'EC2 (us-east-1)']",218030.0
ganeshaspeaks.com,1518,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (ap-south-1)', 'EC2 (ap-southeast-1)', 'EC2 (us-west-1)']",14767.0
allayurveda.com,1495,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)', 'EC2 (ap-south-1)', 'EC2 (us-west-1)']",554742.0
detailresult.nl,1494,"['AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (eu-central-1)', 'EC2 (us-east-1)']",374775.0
papernest.com,1414,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",209763.0
escrit.jp,1396,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",714862.0
macnica.co.jp,1392,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",73907.0
museco.jp,1385,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",94545.0
kids-tokei.com,1385,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",407265.0
reedfloren.com,1309,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",319728.0
cryptoninja.info,1309,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",771861.0
sendeagle.com,1309,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",105993.0
brother.com,1304,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-west-1)', 'EC2 (us-east-1)']",5715.0
regiscollege.edu,1289,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",186195.0
sonymusic.co.jp,1286,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",59684.0
firstbanknigeria.com,1286,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)', 'EC2 (eu-central-1)', 'EC2 (eu-west-1)']",24637.0
athuman.com,1286,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",913478.0
bookwalker.jp,1285,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",17134.0
booklive.jp,1283,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",23389.0
colopl.jp,1283,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",73549.0
customink.com,1283,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",7096.0
sourcenext.com,1282,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",6905.0
naturum.co.jp,1282,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",73988.0
ponycanyon.co.jp,1281,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",339944.0
paygent.co.jp,1281,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",65860.0
brightmls.com,1281,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",13337.0
studio-alice.co.jp,1281,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",48168.0
loccitane.com,1281,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",8362.0
chemist-4-u.com,1281,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",220186.0
retty.me,1281,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",8891.0
webcamwiz.com,1280,['EC2 (us-east-1)'],330084.0
eczine.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",92912.0
homeinspectorpro.com,1280,"['EC2 (us-west-2)', 'AMAZON (us-east-1)']",113244.0
jvckenwood.com,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",27694.0
markezine.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",48319.0
micard.co.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",28137.0
pointi.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",37976.0
seshop.com,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",52621.0
exactsports.com,1280,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",306021.0
sharpencx.com,1280,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",175474.0
threecosmetics.com,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",281034.0
raccoon.ne.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",74098.0
yseop.com,1280,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",983998.0
shoeisha.co.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",60829.0
unitedcinemas.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",37995.0
enterprisezine.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",48235.0
so-net.ne.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",2634.0
tipness.co.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",74275.0
migros.ch,1280,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",14067.0
codezine.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",48213.0
vvstore.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",96102.0
charitybuzz.com,1280,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",90489.0
proquest.com,1280,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",8220.0
premoa.co.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",25095.0
gamepoint.com,1280,"['AMAZON (us-east-1)', 'EC2 (eu-central-1)']",86690.0
kinkos.co.jp,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",32515.0
pairs.lv,1280,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",21799.0
cdc.gov,1280,"['AMAZON (us-east-1)', 'EC2 (us-gov-west-1)']",2473.0
showcase-tv.com,1244,"['AMAZON (us-east-1)', 'EC2 (us-east-2)', 'EC2 (ap-northeast-1)']",39191.0
coupahost.com,1232,"['AMAZON (us-east-1)', 'EC2 (ap-southeast-1)', 'EC2 (ap-southeast-2)']",22290.0
jackhopman.com,1212,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",679321.0
heathrow.com,1174,"['EC2 (eu-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",60030.0
konicaminolta.com.au,1173,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-gov-west-1)', 'EC2 (us-east-1)']",549800.0
wika.com,1168,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",659620.0
zoom.us,1153,"['EC2 (us-west-2)', 'AMAZON (us-east-1)', 'EC2 (us-east-1)']",492.0
desygner.com,1153,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",59572.0
fff.fr,1152,"['AMAZON (us-east-1)', 'EC2 (eu-west-1)']",52169.0
post-gazette.com,1152,"['AMAZON (us-east-1)', 'EC2 (us-east-1)']",70092.0
cci.co.jp,1141,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",65582.0
alc.co.jp,1139,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",5366.0
family.co.jp,1139,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",19293.0
uzabase.com,1139,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",96053.0
starbucks.co.jp,1138,"['AMAZON (us-east-1)', 'EC2 (ap-northeast-1)']",15737.0
